timestamp,no_of_tcp_flows,no_of_udp_flows,no_of_icmp_flows,no_of_other_flows,total_flows,no_of_unique_src_addresses,no_of_unique_dst_addresses,no_of_unique_src_ports,no_of_unique_dst_ports,flow_packet_count_sum,flow_packet_count_mean,flow_packet_count_std,flow_byte_count_sum,flow_byte_count_mean,flow_byte_count_std,flow_duration_sec_mean,flow_duration_sec_std,port_rx_packets_sum,port_rx_packets_mean,port_rx_packets_std,port_tx_packets_sum,port_tx_packets_mean,port_tx_packets_std,port_rx_bytes_sum,port_rx_bytes_mean,port_tx_bytes_sum,port_tx_bytes_mean,port_rx_dropped_sum,port_tx_dropped_sum,port_rx_errors_sum,port_tx_errors_sum,table_active_count_sum,table_lookup_count_sum,table_matched_count_sum,table_active_count_mean,table_lookup_count_mean,table_matched_count_mean,flow_packet_count_10s_mean,flow_byte_count_10s_mean,port_rx_packets_10s_mean,port_tx_packets_10s_mean,total_flows_10s,attack,port_rx_bytes_std,port_tx_bytes_std,flow_packet_count_sum_diff,flow_byte_count_sum_diff,port_rx_packets_sum_diff,port_tx_packets_sum_diff,port_rx_bytes_sum_diff,port_tx_bytes_sum_diff,total_flows_diff,no_of_unique_src_addresses_diff
2025-10-12 13:49:35,0,2,0,4,6,1,1,1,1,3200,533.3333333333334,791.4808062528533,4729832,788305.3333333334,1210733.0877068928,29.666666666666668,19.106717841289925,4908,818.0,983.2844959623842,4806,801.0,960.4190751958231,7027140,1171190.0,6861164,1143527.3333333333,2,0,0,0,6,735,735,1.5,183.75,183.75,225.51923076923077,320106.6153846154,466.8666666666667,456.9166666666667,52,0,0.0,0.0,554.0,837648.0,691.0,694.0,1044792.0,1049328.0,0.0,0.0
2025-10-12 13:49:36,0,2,0,4,6,1,1,1,1,3933,655.5,980.7618977101425,5838128,973021.3333333334,1496926.17107066,30.666666666666668,19.106717841289925,5676,946.0,1179.0150126270657,5560,926.6666666666666,1152.5414815383726,8188356,1364726.0,8001212,1333535.3333333333,2,0,0,0,6,735,735,1.5,183.75,183.75,288.44444444444446,416022.81481481483,534.5333333333333,522.9833333333333,54,0,0.0,0.0,733.0,1108296.0,768.0,754.0,1161216.0,1140048.0,0.0,0.0
2025-10-12 13:49:37,0,2,0,4,6,1,1,1,1,4769,794.8333333333334,1196.6295026726805,7102160,1183693.3333333333,1823318.1725593226,31.666666666666668,19.106717841289925,6518,1086.3333333333333,1394.4657280358906,6385,1064.1666666666667,1363.577855007431,9461460,1576910.0,9248612,1541435.3333333333,2,0,0,0,6,735,735,1.5,183.75,183.75,361.80357142857144,527659.8571428572,616.2333333333333,602.8,56,0,0.0,0.0,836.0,1264032.0,842.0,825.0,1273104.0,1247400.0,0.0,0.0
2025-10-12 13:49:38,0,2,0,4,6,1,1,1,1,5589,931.5,1408.366820114703,8342000,1390333.3333333333,2143465.1103723305,32.666666666666664,19.106717841289925,7331,1221.8333333333333,1602.9836451650613,7182,1197.0,1567.9637750917589,10690716,1781786.0,10453676,1742279.3333333333,2,0,0,0,6,735,735,1.5,183.75,183.75,444.2413793103448,652974.3448275862,711.4833333333333,695.9,58,0,0.0,0.0,820.0,1239840.0,813.0,797.0,1229256.0,1205064.0,0.0,0.0
2025-10-12 13:49:39,0,2,0,4,6,1,1,1,1,6387,1064.5,1614.3985567387008,9548576,1591429.3333333333,2454985.392689958,33.666666666666664,19.106717841289925,8035,1339.1666666666667,1783.8121444442143,7863,1310.5,1742.90478799044,11755164,1959194.0,11483348,1913891.3333333333,2,0,0,0,6,735,735,1.5,183.75,183.75,534.4833333333333,790044.1333333333,818.4666666666667,800.35,60,0,0.0,0.0,798.0,1206576.0,704.0,681.0,1064448.0,1029672.0,0.0,0.0
2025-10-12 13:49:40,0,4,2,4,10,2,2,2,2,6668,666.8,1377.141225712002,9967916,996791.6,2088190.107587972,20.8,22.87550849465185,8183,1363.8333333333333,1819.6206655967246,8036,1339.3333333333333,1785.1281933426146,11977096,1996182.6666666667,11743080,1957180.0,2,0,0,0,10,786,786,2.5,196.5,196.5,600.25,890527.8125,915.3666666666667,895.7,64,0,0.0,0.0,281.0,419340.0,148.0,173.0,221932.0,259732.0,4.0,1.0
2025-10-12 13:49:41,0,4,2,4,10,2,2,2,2,6668,666.8,1377.141225712002,9967916,996791.6,2088190.107587972,21.8,22.87550849465185,8183,1363.8333333333333,1819.6206655967246,8036,1339.3333333333333,1785.1281933426146,11977096,1996182.6666666667,11743080,1957180.0,2,0,0,0,10,786,786,2.5,196.5,196.5,644.5441176470588,958422.1176470588,1003.15,982.35,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12 13:49:42,0,4,2,4,10,2,2,2,2,6668,666.8,1377.141225712002,9967916,996791.6,2088190.107587972,22.8,22.87550849465185,8183,1363.8333333333333,1819.6206655967246,8036,1339.3333333333333,1785.1281933426146,11977096,1996182.6666666667,11743080,1957180.0,2,0,0,0,10,786,786,2.5,196.5,196.5,677.125,1008503.6111111111,1083.5,1061.6333333333334,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12 13:49:43,2,4,2,4,12,2,2,3,3,6674,556.1666666666666,1272.1932981582584,9968240,830686.6666666666,1928265.7406562527,19.833333333333332,22.67089978297502,8185,1364.1666666666667,1820.1346561907628,8037,1339.5,1785.3891172514745,11977204,1996200.6666666667,11743134,1957189.0,2,0,0,0,12,790,790,3.0,197.5,197.5,682.0769230769231,1016985.4871794871,1156.9833333333333,1134.2166666666667,78,0,0.0,0.0,6.0,324.0,2.0,1.0,108.0,54.0,2.0,0.0
2025-10-12 13:49:44,4,4,2,4,14,2,2,4,3,6680,477.14285714285717,1187.3690928423912,9968564,712040.2857142857,1799204.2167978866,17.857142857142858,22.184045350924343,8187,1364.5,1820.6486481471377,8039,1339.8333333333333,1785.9030675450074,11977312,1996218.6666666667,11743242,1957207.0,2,0,0,0,14,794,794,3.5,198.5,198.5,665.5348837209302,993037.7674418605,1223.15,1199.6666666666667,86,0,0.0,0.0,6.0,324.0,2.0,2.0,108.0,108.0,2.0,0.0
2025-10-12 13:49:45,6,0,2,8,16,1,1,3,1,132,8.25,12.979470970215491,41600,2600.0,4424.505938520142,14.0,22.715633383201094,8193,1365.5,1821.4624618695825,8045,1340.8333333333333,1786.7171479186813,11977588,1996264.6666666667,11743518,1957253.0,2,0,0,0,16,806,806,4.0,201.5,201.5,564.25,840760.5833333334,1277.9,1253.65,96,0,0.0,0.0,-6548.0,-9926964.0,6.0,6.0,276.0,276.0,2.0,-1.0
2025-10-12 13:49:46,8,0,0,8,16,1,1,4,1,136,8.5,13.426342266852378,40744,2546.5,4484.660641193118,14.25,23.121418641597234,8195,1365.8333333333333,1821.9764451459484,8047,1341.1666666666667,1787.2310893297113,11977696,1996282.6666666667,11743626,1957271.0,2,0,0,0,16,810,810,4.0,202.5,202.5,475.1981132075472,706751.2452830189,1319.8833333333334,1295.1,106,0,0.0,0.0,4.0,-856.0,2.0,2.0,108.0,108.0,0.0,0.0
2025-10-12 13:49:47,10,0,0,8,18,1,1,5,1,142,7.888888888888889,13.270439900899996,41068,2281.5555555555557,4312.031297253851,13.555555555555555,22.271644389017386,8197,1366.1666666666667,1822.4904297874011,8049,1341.5,1787.7450321564313,11977804,1996300.6666666667,11743734,1957289.0,2,0,0,0,18,814,814,4.5,203.5,203.5,387.66101694915255,575038.4745762711,1347.8666666666666,1322.8333333333333,118,0,0.0,0.0,6.0,324.0,2.0,2.0,108.0,108.0,2.0,0.0
2025-10-12 13:49:48,12,0,0,8,20,1,1,6,1,148,7.4,13.140535917934486,41392,2069.6,4158.073015231936,13.1,21.537971365156835,8199,1366.5,1823.0044157927869,8051,1341.8333333333333,1788.258976397621,11977912,1996318.6666666667,11743842,1957307.0,2,0,0,0,20,818,818,5.0,204.5,204.5,305.32575757575756,451166.1515151515,1362.3333333333333,1337.3166666666666,132,0,0.0,0.0,6.0,324.0,2.0,2.0,108.0,108.0,2.0,0.0
2025-10-12 13:49:49,10,0,0,8,18,1,1,5,1,150,8.333333333333334,14.125488018638714,41500,2305.5555555555557,4358.050160635416,14.444444444444445,22.896756056448186,8201,1366.8333333333333,1823.5184031609517,8053,1342.1666666666667,1788.7729220520603,11978020,1996336.6666666667,11743950,1957325.0,2,0,0,0,18,822,822,4.5,205.5,205.5,236.56944444444446,347547.6111111111,1365.1,1340.4833333333333,144,0,0.0,0.0,2.0,108.0,2.0,2.0,108.0,108.0,-2.0,0.0
2025-10-12 13:49:50,10,0,0,4,14,1,1,5,1,150,10.714285714285714,15.949094844963032,41548,2967.714285714286,4801.140304113203,17.714285714285715,25.814213650111956,8203,1367.1666666666667,1824.0323918907434,8055,1342.5,1789.2868691185324,11978128,1996354.6666666667,11744058,1957343.0,2,0,0,0,14,826,826,3.5,206.5,206.5,186.13513513513513,271084.3783783784,1365.4333333333334,1340.8,148,0,0.0,0.0,0.0,48.0,2.0,2.0,108.0,108.0,-4.0,0.0
